order_id,order_date,customer_id,region,product_category,product_name,quantity,unit_price,discount
ORD503339,2024-12-29,C101405,South,Home & Kitchen,Ceramic Mug Set,1,34.52,0.0
ORD503002,2024-12-16,C100509,North,Home & Kitchen,Ceramic Mug Set,2,35.56,0.15
ORD503534,2024-03-05,C100600,East,Beauty,Lip Balm Trio,3,16.88,0.0
ORD502801,2024-03-13,C101283,West,Apparel,Hoodie,2,42.68,0.0
ORD503829,2024-04-08,C102223,North,Home & Kitchen,Ceramic Mug Set,2,31.2,0.0
ORD504816,2024-08-06,C102054,South,  Home & Kitchen ,LED Desk Lamp,1,38.52,0.0
ORD501132,2024-11-14,C100956,West,Apparel,Baseball Cap,1,24.23,0.2
ORD502422,2024-07-29,C100796,North,Electronics,Bluetooth Speaker,2,60.52,0.15
ORD504862,2024-01-06,C100677,East,  Beauty ,Shampoo Bar,1,11.87,0.0
ORD504853,2024-08-18,C100153,East,Sports & Outdoors,Camping Lantern,1,42.04,0.15
ORD503686,2024-05-06,C100671,East,Electronics,Smart Watch,4,185.23,0.2
ORD500943,2024-05-04,C100936,Central,Home & Kitchen,Cast Iron Pan,1,55.02,0.0
ORD504225,2024-12-10,C102220,South,Electronics,Wireless Earbuds,2,81.22,0.15
ORD502797,2024-04-12,C100417,West,home & kitchen,Cast Iron Pan,2,59.52,0.0
ORD500241,2024-06-01,C101417,East,Electronics,Wireless Earbuds,1,73.69,0.0
ORD501789,2024-06-30,C100050,North,Electronics,Smart Watch,2,188.67,0.1
ORD501926,2024-08-11,C100899,East,Apparel,Running Socks,1,14.01,0.0
ORD500526,2024-11-20,C101562,,Home & Kitchen,Storage Containers,2,30.37,0.0
ORD505104,2024-07-29,C100913,Central,Electronics,USB-C Charger,1,21.73,0.0
ORD502752,2024-11-08,C102405,South,Home & Kitchen,Chef's Knife,1,74.54,0.0
ORD504121,2024-08-06,C100762,North,Home & Kitchen,Chef's Knife,-2,72.53,0.0
ORD504365,2024-10-04,C102279,West,Home & Kitchen,Ceramic Mug Set,2,33.13,0.0
ORD502252,2024-12-02,C101306,East,Apparel,Hoodie,2,47.01,0.25
ORD504289,2024-02-19,C102240,South,Sports & Outdoors,Resistance Bands,1,31.54,0.0
ORD504476,2024-08-04,C101432,North,Home & Kitchen,Chef's Knife,1,71.1,0.0
ORD502136,2024-08-15,C101864,West,Apparel,Denim Jacket,3,83.85,0.0
ORD503586,2024-06-13,C100758,North,Home & Kitchen,Chef's Knife,4,61.72,0.0
ORD500429,2024-11-29,C101159,West,Electronics,Bluetooth Speaker,3,60.41,0.2
ORD505153,2024-02-10,C100493,South,Sports & Outdoors,Camping Lantern,4,40.83,0.0
ORD502066,2024-04-03,C100448,North,Home & Kitchen,Storage Containers,1,30.96,0.1
ORD502325,2024-07-04,C100661,Central,Sports & Outdoors,Yoga Mat,2,40.67,0.0
ORD501928,2024-08-22,C101931,East,Electronics,USB-C Charger,2,26.85,0.0
ORD504362,2024-04-09,C102157,South,Home & Kitchen,LED Desk Lamp,1,37.37,0.0
ORD501478,2024-01-30,C100589,North,Apparel,Cotton T-Shirt,1,23.59,0.1
ORD500338,2024-12-08,C101517,Central,Electronics,Laptop Stand,1,40.84,0.2
ORD502074,2024-03-04,C102174,South,Home & Kitchen,LED Desk Lamp,2,38.73,0.0
ORD502011,2024-11-06,C101732,West,Home & Kitchen,Ceramic Mug Set,1,34.03,0.0
ORD500253,2024-03-27,C101936,East,Electronics,Smart Watch,2,203.72,0.0
ORD500320,2024-10-25,C102566,North,Home & Kitchen,Storage Containers,2,30.7,0.1
ORD502048,2024-06-18,C100615,,Sports & Outdoors,Camping Lantern,4,44.79,0.0
ORD502900,2024-06-09,C100953,North,Apparel,Running Socks,1,15.3,0.0
ORD500946,2024-01-16,C100391,North,Home & Kitchen,LED Desk Lamp,2,37.67,0.1
ORD503447,2024-03-03,C100029,West,Home & Kitchen,Cast Iron Pan,2,51.57,0.15
ORD502455,2024-07-03,C101610,,Apparel,Denim Jacket,1,84.75,0.0
ORD501084,2024-07-28,C100677,East,Apparel,Hoodie,1,46.98,0.15
ORD501191,2024-11-04,C101539,East,Home & Kitchen,Cast Iron Pan,2,56.83,0.15
ORD500620,2024-07-27,C100763,North,Beauty,Hand Cream,3,20.05,0.0
ORD502098,2024-12-08,C101888,Central,Sports & Outdoors,Yoga Mat,2,40.74,0.15
ORD500750,2024-02-28,C100392,East,Apparel,Cotton T-Shirt,2,21.54,0.0
ORD505164,2024-06-28,C101841,East,Home & Kitchen,LED Desk Lamp,4,38.97,0.0
ORD501797,2024-01-06,C101179,North,Electronics,Laptop Stand,3,41.34,0.0
ORD501864,2024-11-28,C100549,,Home & Kitchen,Cast Iron Pan,3,52.98,0.1
ORD501958,2024-08-09,C101203,West,Beauty,Shampoo Bar,4,11.56,0.0
ORD505060,2024-04-06,C101610,South,Apparel,Baseball Cap,4,23.65,0.1
ORD502787,2024-11-05,C100029,West,Sports & Outdoors,Trekking Poles,2,85.66,0.15
ORD501777,2024-03-29,C100548,West,Electronics,Laptop Stand,2,41.95,0.0
ORD500577,2024-05-20,C100819,South,Sports & Outdoors,Resistance Bands,1,30.99,0.0
ORD501667,2024-10-28,C100440,Central,Home & Kitchen,Cast Iron Pan,4,52.94,0.0
ORD501395,2024-06-28,C101340,North,Home & Kitchen,Storage Containers,2,31.92,0.2
ORD502183,2024-06-04,C100802,Central,Electronics,Laptop Stand,1,42.47,0.0
ORD501805,2024-10-22,C100364,West,Electronics,Smart Watch,4,186.36,0.1
ORD504558,2024-08-14,C101914,North,Home & Kitchen,Storage Containers,1,32.16,0.0
ORD500270,2024-11-25,C100616,West,Home & Kitchen,Cast Iron Pan,1,53.12,0.15
ORD500170,2024-10-31,C101616,North,Electronics,Wireless Earbuds,1,79.12,0.0
ORD502041,2024-07-10,C100108,North,Home & Kitchen,Storage Containers,1,27.45,0.15
ORD503345,2024-03-15,C102491,South,Apparel,Running Socks,3,14.96,0.1
ORD503821,2024-02-15,C100395,East,Sports & Outdoors,Camping Lantern,1,42.26,0.1
ORD501815,2024-12-21,C101667,North,Apparel,Hoodie,3,49.81,0.1
ORD503898,2024-10-11,C102510,East,Electronics,Smart Watch,-2,179.01,0.0
ORD502750,2024-01-02,C102100,West,Electronics,Smart Watch,1,185.36,0.0
ORD503859,2024-05-27,C100856,West,Apparel,Baseball Cap,2,25.92,0.0
ORD501496,2024-01-22,C101220,North,Beauty,Lip Balm Trio,1,16.02,0.0
ORD504051,2024-12-18,C101559,Central,Electronics,Wireless Earbuds,1,70.07,0.15
ORD501275,2024-11-03,C101789,North,Electronics,Bluetooth Speaker,2,61.14,0.25
ORD501309,2024-09-13,C101649,West,Electronics,Bluetooth Speaker,4,55.31,0.15
ORD501786,2024-12-27,C100222,West,home & kitchen,Ceramic Mug Set,1,34.26,0.0
ORD504000,2024-03-11,C101938,South,Electronics,Smart Watch,1,200.92,0.0
ORD504072,2024-06-26,C100906,East,Apparel,Denim Jacket,2,88.59,0.0
ORD504382,2024-06-30,C100514,South,Beauty,Shampoo Bar,2,12.19,0.1
ORD500677,2024-09-08,C100722,North,Apparel,Denim Jacket,1,86.48,0.0
ORD502170,2024-01-05,C100245,Central,Apparel,Baseball Cap,1,25.77,0.1
ORD502301,2024-12-05,C100322,South,beauty,Hand Cream,3,17.77,0.1
ORD502998,2024-11-22,C101421,East,Apparel,Hoodie,4,44.15,0.2
ORD502789,2024-10-20,C100600,East,Beauty,Sheet Mask Pack,4,21.71,0.0
ORD500295,2024-03-10,C102306,East,Electronics,Laptop Stand,2,47.94,0.0
ORD501070,2024-11-04,C100272,North,Home & Kitchen,Ceramic Mug Set,4,33.92,0.25
ORD500053,2024-12-13,C101662,West,beauty,Shampoo Bar,1,11.99,0.1
ORD504880,2024-08-07,C101301,East,Electronics,Bluetooth Speaker,2,64.16,0.1
ORD504776,2024-01-08,C101549,,Sports & Outdoors,Yoga Mat,4,39.02,0.0
ORD504080,2024-09-22,C100165,South,Electronics,Bluetooth Speaker,2,56.8,0.0
ORD503838,2024-07-22,C101600,Central,Apparel,Running Socks,4,14.96,0.0
ORD502006,2024-11-30,C101848,South,Apparel,Running Socks,1,14.74,0.25
ORD500301,2024-04-17,C100727,North,Beauty,Sheet Mask Pack,2,19.93,0.0
ORD500365,2024-05-09,C101082,Central,Apparel,Baseball Cap,4,25.2,0.1
ORD502791,2024-09-06,C100032,South,Sports & Outdoors,Resistance Bands,3,28.9,0.0
ORD500102,2024-06-29,C100438,West,Electronics,Smart Watch,1,199.74,0.15
ORD504690,2024-10-11,C101539,East,Electronics,USB-C Charger,2,24.48,0.0
ORD502685,2024-12-10,C100600,East,Home & Kitchen,Cast Iron Pan,2,56.04,0.1
ORD503380,2024-05-16,C101887,North,Home & Kitchen,LED Desk Lamp,1,38.75,0.0
ORD504013,2024-01-23,C102127,South,Apparel,Hoodie,1,45.51,0.0
ORD502807,2024-08-14,C101600,Central,Beauty,Shampoo Bar,1,11.07,0.0
ORD503618,2024-09-23,C100866,Central,Beauty,Hand Cream,3,16.77,0.0
ORD501487,2024-04-27,C101105,West,Electronics,USB-C Charger,2,23.43,0.0
ORD503250,2024-06-15,C101648,,Beauty,Lip Balm Trio,1,15.81,0.0
ORD500374,2024-01-24,C100308,South,Apparel,Cotton T-Shirt,2,19.82,0.15
ORD501213,2024-06-27,C102435,Central,Electronics,USB-C Charger,1,25.33,0.0
ORD500544,2024-01-31,C100865,Central,apparel,Cotton T-Shirt,1,22.97,0.0
ORD501351,2024-03-01,C101823,East,Electronics,Wireless Earbuds,4,76.18,0.0
ORD500291,2024-12-04,C101169,North,Sports & Outdoors,Camping Lantern,2,41.54,0.0
ORD503617,2024-12-17,C100280,North,Home & Kitchen,Storage Containers,2,27.79,0.25
ORD500389,2024-05-31,C101824,West,Apparel,Running Socks,1,15.36,0.0
ORD504589,2024-03-14,C101427,North,Electronics,Laptop Stand,3,42.76,0.0
ORD503333,2024-09-29,C100989,West,Home & Kitchen,Chef's Knife,1,73.9,0.0
ORD501870,2024-05-11,C100227,East,Electronics,Bluetooth Speaker,1,56.24,0.0
ORD503653,2024-04-07,C100050,North,Electronics,Bluetooth Speaker,3,58.97,0.0
ORD500247,2024-08-15,C101084,Central,Apparel,Denim Jacket,4,82.84,0.0
ORD504568,2024-10-23,C100445,West,Apparel,Hoodie,1,48.16,0.0
ORD502164,2024-09-10,C100690,South,Apparel,Hoodie,1,45.59,0.15
ORD501739,2024-08-12,C102327,North,Electronics,USB-C Charger,3,28.43,0.0
ORD503890,2024-07-17,C102397,North,Electronics,Laptop Stand,2,42.13,0.0
ORD504881,2024-12-13,C102481,North,Apparel,Hoodie,2,47.8,0.2
ORD500410,2024-08-06,C102584,,Apparel,Running Socks,1,13.44,0.0
ORD502005,2024-05-30,C100521,South,Apparel,Denim Jacket,1,97.04,0.15
ORD504523,2024-06-07,C100881,East,Home & Kitchen,Ceramic Mug Set,4,32.85,0.0
ORD501894,2024-03-27,C102367,South,Electronics,Wireless Earbuds,1,80.0,0.0
ORD501184,2024-10-13,C100866,Central,Electronics,Bluetooth Speaker,3,58.43,0.0
ORD503809,2024-10-10,C102584,North,Electronics,USB-C Charger,1,23.87,0.2
ORD500832,2024-02-01,C101839,West,Beauty,Face Serum,2,46.69,0.1
ORD502227,2024-12-31,C101462,North,Home & Kitchen,LED Desk Lamp,2,42.54,0.0
ORD501803,2024-12-20,C100427,Central,Home & Kitchen,Chef's Knife,2,72.2,0.0
ORD500690,2024-06-30,C100483,South,Apparel,Running Socks,2,,0.0
ORD504982,2024-01-23,C101295,South,Beauty,Sheet Mask Pack,1,19.9,0.0
ORD502518,2024-08-01,C101896,West,Apparel,Running Socks,2,12.55,0.1
ORD503550,2024-12-20,C102023,South,Apparel,Hoodie,3,46.21,0.1
ORD503342,2024-04-08,C100084,North,Sports & Outdoors,Resistance Bands,2,31.89,0.1
ORD504602,2024-01-01,C102099,North,Electronics,USB-C Charger,4,24.36,0.1
ORD504421,2024-01-03,C101732,West,Apparel,Hoodie,2,48.58,0.0
ORD501075,2024-10-24,C102051,North,Beauty,Sheet Mask Pack,3,19.1,0.0
ORD505083,2024-08-27,C100898,North,Electronics,Wireless Earbuds,2,78.41,0.0
ORD504392,2024-06-28,C101575,North,Sports & Outdoors,Camping Lantern,3,43.39,0.0
ORD503556,2024-06-10,C101766,,Electronics,Wireless Earbuds,2,74.7,0.0
ORD502439,2024-09-27,C102463,East,Home & Kitchen,Chef's Knife,-2,68.18,0.0
ORD502111,2024-03-09,C101017,Central,Home & Kitchen,Chef's Knife,1,,0.0
ORD500769,2024-01-10,C102085,South,Sports & Outdoors,Resistance Bands,3,29.18,0.0
ORD503464,2024-03-01,C101777,East,Home & Kitchen,Cast Iron Pan,4,56.3,0.0
ORD503828,2024-03-03,C101532,East,HOME & KITCHEN,Ceramic Mug Set,2,35.21,0.0
ORD502602,2024-01-09,C101983,South,Home & Kitchen,Cast Iron Pan,4,60.43,0.0
ORD501946,2024-08-05,C101716,South,Electronics,USB-C Charger,1,24.82,0.0
ORD500554,2024-05-27,C100339,Central,Apparel,Baseball Cap,4,23.41,0.0
ORD500752,2024-03-13,C102261,Central,Home & Kitchen,LED Desk Lamp,3,36.55,0.0
ORD501361,2024-12-11,C100701,South,Electronics,Wireless Earbuds,1,81.9,0.0
ORD502779,2024-07-12,C100396,West,Apparel,Running Socks,2,14.35,0.0
ORD502682,2024-12-16,C102495,East,Apparel,Denim Jacket,1,91.57,0.0
ORD501041,2024-02-13,C100752,South,Home & Kitchen,Chef's Knife,4,72.09,0.0
ORD504894,2024-05-15,C101681,West,Apparel,Cotton T-Shirt,4,21.1,0.0
ORD504946,2024-01-05,C102437,West,Apparel,Running Socks,1,13.47,0.0
ORD500363,2024-11-09,C101322,North,Sports & Outdoors,Camping Lantern,1,42.85,0.2
ORD503988,2024-10-21,C100205,North,Apparel,Baseball Cap,2,25.26,0.0
ORD501135,2024-11-19,C100230,North,Apparel,Denim Jacket,3,82.63,0.1
ORD503605,2024-09-29,C101879,East,Electronics,Wireless Earbuds,2,74.28,0.0
ORD501679,2024-09-09,C100378,South,  Apparel ,Hoodie,2,50.12,0.0
ORD500550,2024-08-09,C102532,West,Apparel,Cotton T-Shirt,1,22.6,0.0
ORD505046,2024-01-13,C100223,Central,sports & outdoors,Trekking Poles,1,75.9,0.0
ORD503203,2024-08-01,C102385,West,Apparel,Denim Jacket,1,86.91,0.0
ORD501622,2024-06-28,C101600,Central,Apparel,Denim Jacket,1,89.06,0.0
ORD502520,2024-06-08,C100995,East,Apparel,Denim Jacket,4,90.05,0.0
ORD504217,2024-05-30,C101999,East,Home & Kitchen,LED Desk Lamp,2,40.64,0.0
ORD503549,2024-12-23,C102469,South,Apparel,Baseball Cap,4,21.47,0.1
ORD504099,2024-08-05,C101988,Central,Beauty,Lip Balm Trio,2,16.88,0.0
ORD504179,2024-05-07,C101815,East,Apparel,Hoodie,4,48.98,0.0
ORD500842,2024-12-27,C100622,Central,Home & Kitchen,LED Desk Lamp,1,41.14,0.25
ORD502495,2024-08-27,C102147,Central,Home & Kitchen,Cast Iron Pan,2,55.45,0.0
ORD502068,2024-05-31,C100942,North,Beauty,Shampoo Bar,3,13.08,0.0
ORD504211,2024-12-26,C100229,North,Beauty,Sheet Mask Pack,1,21.31,0.1
ORD500879,2024-09-26,C100469,East,Sports & Outdoors,Camping Lantern,1,44.65,0.0
ORD504723,2024-11-19,C102077,North,Electronics,Wireless Earbuds,3,77.11,0.2
ORD502990,2024-10-14,C100496,East,Sports & Outdoors,Yoga Mat,4,40.23,0.0
ORD500863,2024-01-03,C100105,West,Electronics,USB-C Charger,1,24.27,0.0
ORD503900,2024-07-26,C100621,East,Electronics,USB-C Charger,3,26.28,0.1
ORD503553,2024-11-14,C100719,Central,Apparel,Cotton T-Shirt,2,24.09,0.0
ORD502402,2024-11-09,C100642,North,Electronics,USB-C Charger,1,23.75,0.0
ORD502059,2024-12-16,C100589,North,Home & Kitchen,LED Desk Lamp,2,43.58,0.2
ORD503675,2024-12-16,C102013,East,beauty,Lip Balm Trio,2,16.39,0.0
ORD502577,2024-04-26,C101177,South,Electronics,Laptop Stand,2,41.38,0.0
ORD501911,2024-01-03,C100460,East,Apparel,Running Socks,2,13.21,0.0
ORD502645,2024-06-01,C100320,Central,Electronics,Smart Watch,1,178.77,0.0
ORD502986,2024-06-15,C101044,North,Apparel,Cotton T-Shirt,1,,0.0
ORD504300,2024-10-01,C100499,East,Electronics,Laptop Stand,1,38.14,0.0
ORD501073,2024-05-22,C100410,West,Sports & Outdoors,Trekking Poles,3,75.65,0.0
ORD501753,2024-01-14,C100878,East,Beauty,Hand Cream,1,18.32,0.0
ORD501159,2024-11-12,C101688,East,Sports & Outdoors,Yoga Mat,1,37.9,0.0
ORD500058,2024-11-30,C100040,East,Beauty,Lip Balm Trio,1,14.32,0.0
ORD501326,2024-04-20,C101792,North,Home & Kitchen,Cast Iron Pan,2,59.45,0.0
ORD504469,2024-03-21,C100239,North,Electronics,USB-C Charger,1,23.76,0.0
ORD502294,2024-11-28,C100958,East,Beauty,Face Serum,1,50.89,0.0
ORD503210,2024-05-01,C101392,North,Electronics,Bluetooth Speaker,1,63.35,0.0
ORD503019,2024-08-01,C100374,North,Apparel,Hoodie,2,47.86,0.0
ORD501238,2024-09-02,C100505,West,Apparel,Baseball Cap,2,25.8,0.0
ORD502398,2024-10-01,C100595,South,Sports & Outdoors,Yoga Mat,2,35.84,0.0
ORD503716,2024-08-13,C101212,East,Electronics,USB-C Charger,1,26.14,0.0
ORD503743,2024-08-20,C102504,South,Electronics,USB-C Charger,1,26.85,0.0
ORD502529,2024-06-23,C100461,North,Home & Kitchen,LED Desk Lamp,1,39.67,0.1
ORD504604,2024-03-17,C100113,East,Electronics,Laptop Stand,2,37.44,0.0
ORD503700,2024-06-04,C100260,North,Electronics,Wireless Earbuds,1,79.15,0.0
ORD501513,2024-08-20,C101179,North,Beauty,Lip Balm Trio,2,14.6,0.0
ORD502196,2024-07-23,C102457,North,Sports & Outdoors,Yoga Mat,1,38.55,0.0
ORD504648,2024-12-06,C102570,North,Apparel,Hoodie,2,48.73,0.0
ORD503831,2024-09-10,C102248,South,Apparel,Running Socks,1,14.64,0.0
ORD503413,2024-10-08,C100667,,Beauty,Lip Balm Trio,1,15.62,0.0
ORD501068,2024-08-03,C100151,Central,Apparel,Baseball Cap,3,24.79,0.0
ORD502195,2024-10-01,C100544,North,Apparel,Cotton T-Shirt,1,23.17,0.0
ORD504265,2024-04-23,C101227,East,Sports & Outdoors,Resistance Bands,4,29.98,0.0
ORD500076,2024-05-23,C102380,Central,Apparel,Hoodie,2,49.11,0.0
ORD500516,2024-12-30,C100862,West,Sports & Outdoors,Camping Lantern,1,41.57,0.0
ORD502886,2024-08-05,C101864,West,Apparel,Denim Jacket,4,91.45,0.0
ORD501799,2024-01-30,C100490,West,Electronics,Bluetooth Speaker,1,62.37,0.0
ORD503911,2024-12-31,C101084,Central,Electronics,USB-C Charger,1,25.11,0.0
ORD504340,2024-03-23,C101556,Central,Apparel,Denim Jacket,3,92.55,0.0
ORD502500,2024-09-24,C101220,North,Home & Kitchen,Storage Containers,2,28.08,0.0
ORD505076,2024-11-10,C100925,South,Apparel,Cotton T-Shirt,3,21.37,0.0
ORD505136,2024-12-15,C100679,South,Electronics,USB-C Charger,2,25.09,0.25
ORD500192,2024-03-22,C101757,Central,Beauty,Sheet Mask Pack,1,19.37,0.0
ORD503025,2024-04-18,C102573,West,Electronics,Bluetooth Speaker,2,59.06,0.0
ORD501038,2024-08-08,C101182,North,Electronics,Smart Watch,1,179.91,0.15
ORD502178,2024-10-24,C100801,South,Beauty,Sheet Mask Pack,1,20.55,0.0
ORD501959,2024-03-05,C100024,West,Apparel,Baseball Cap,2,24.27,0.0
ORD504762,2024-12-15,C100765,North,Beauty,Shampoo Bar,1,10.86,0.25
ORD502681,2024-04-19,C100055,West,Home & Kitchen,LED Desk Lamp,2,40.61,0.15
ORD504324,2024-11-10,C101246,East,APPAREL,Cotton T-Shirt,1,23.12,0.0
ORD502505,2024-10-16,C100927,Central,Beauty,Sheet Mask Pack,1,22.79,0.0
ORD501303,2024-07-31,C101914,North,Home & Kitchen,Storage Containers,1,30.21,0.0
ORD500626,2024-12-24,C101398,East,Home & Kitchen,Cast Iron Pan,1,58.63,0.15
ORD504683,2024-04-15,C102490,Central,Sports & Outdoors,Yoga Mat,2,40.06,0.15
ORD503104,2024-05-21,C100972,North,Apparel,Cotton T-Shirt,3,23.39,0.0
ORD501099,2024-03-03,C100459,West,Electronics,USB-C Charger,4,24.12,0.0
ORD504738,2024-03-31,C101600,Central,Electronics,Smart Watch,2,178.37,0.0
ORD501908,2024-11-01,C100385,Central,Apparel,Baseball Cap,4,23.55,0.0
ORD504532,2024-01-09,C101472,North,Home & Kitchen,Ceramic Mug Set,2,33.4,0.1
ORD503893,2024-02-22,C102496,East,Sports & Outdoors,Yoga Mat,1,39.6,0.0
ORD503844,2024-11-18,C101059,West,Electronics,Wireless Earbuds,4,78.14,0.0
ORD501910,2024-05-30,C100450,North,Apparel,Cotton T-Shirt,3,22.48,0.0
ORD502198,2024-01-19,C101410,,Electronics,Wireless Earbuds,1,84.64,0.0
ORD504658,2024-09-08,C100370,,  Beauty ,Shampoo Bar,1,12.07,0.1
ORD504093,2024-09-29,C102127,South,Electronics,Smart Watch,2,206.31,0.0
ORD505149,2024-08-07,C100071,South,Home & Kitchen,Ceramic Mug Set,4,31.8,0.1
ORD500309,2024-11-30,C101490,North,Home & Kitchen,LED Desk Lamp,2,38.89,0.0
ORD501412,2024-07-03,C102013,East,Electronics,Smart Watch,1,194.44,0.0
ORD500775,2024-06-28,C100341,Central,Home & Kitchen,Cast Iron Pan,1,54.11,0.1
ORD500484,2024-12-24,C101153,North,Electronics,Laptop Stand,1,42.38,0.15
ORD504833,2024-12-25,C100470,South,Beauty,Lip Balm Trio,3,14.91,0.0
ORD500367,2024-03-22,C100100,Central,Beauty,Shampoo Bar,2,13.11,0.0
ORD500570,2024-08-21,C102203,North,Sports & Outdoors,Yoga Mat,1,37.7,0.0
ORD503314,2024-09-19,C100405,Central,Electronics,Bluetooth Speaker,1,54.91,0.0
ORD500649,2024-04-27,C101060,Central,Sports & Outdoors,Water Bottle,1,25.39,0.1
ORD503123,2024-09-04,C101989,North,Electronics,Laptop Stand,1,40.9,0.0
ORD500441,2024-06-23,C100170,South,Electronics,Smart Watch,1,181.87,0.0
ORD501593,2024-05-19,C102327,North,Home & Kitchen,Ceramic Mug Set,2,35.09,0.0
ORD502263,2024-11-09,C101679,East,Sports & Outdoors,Yoga Mat,2,38.99,0.15
ORD500896,2024-10-15,C102083,North,Beauty,Face Serum,4,42.93,0.0
ORD501071,2024-06-08,C100596,,Sports & Outdoors,Trekking Poles,2,75.2,0.15
ORD501541,2024-11-10,C100615,West,Sports & Outdoors,Resistance Bands,4,31.96,0.0
ORD501404,2024-03-27,C100429,West,Electronics,USB-C Charger,3,23.11,0.0
ORD503781,2024-02-01,C101564,West,Apparel,Running Socks,4,14.44,0.0
ORD504820,2024-10-02,C100521,South,Beauty,Shampoo Bar,2,10.89,0.1
ORD504432,2024-07-15,C100154,North,Beauty,Hand Cream,1,18.76,0.0
ORD504089,2024-10-29,C102062,East,Sports & Outdoors,Camping Lantern,1,47.05,0.0
ORD505176,2024-05-09,C100083,,Home & Kitchen,Ceramic Mug Set,1,33.68,0.0
ORD503166,2024-01-04,C100414,North,Sports & Outdoors,Water Bottle,2,25.21,0.15
ORD502031,2024-12-28,C102363,,Sports & Outdoors,Yoga Mat,2,38.55,0.0
ORD500945,2024-11-26,C100456,Central,Beauty,Lip Balm Trio,4,16.43,0.0
ORD501689,2024-09-23,C101310,South,Electronics,Wireless Earbuds,4,74.97,0.0
ORD504437,2024-02-25,C101020,Central,Sports & Outdoors,Camping Lantern,1,,0.1
ORD500072,2024-10-17,C101732,West,Home & Kitchen,LED Desk Lamp,2,39.02,0.0
ORD504383,2024-07-31,C101100,North,Electronics,Laptop Stand,2,40.87,0.1
ORD504572,2024-03-19,C102220,South,Home & Kitchen,Ceramic Mug Set,3,34.03,0.0
ORD500994,2024-07-23,C102297,North,Apparel,Cotton T-Shirt,2,21.04,0.0
ORD500762,2024-03-11,C100722,North,Home & Kitchen,LED Desk Lamp,1,41.66,0.0
ORD502137,2024-04-20,C102343,,Beauty,Face Serum,2,49.95,0.0
ORD502835,2024-12-16,C101670,South,Apparel,Baseball Cap,1,24.26,0.1
ORD500173,2024-04-01,C102275,North,Sports & Outdoors,Resistance Bands,1,29.83,0.0
ORD502065,2024-06-29,C100408,North,Home & Kitchen,Ceramic Mug Set,1,35.13,0.15
ORD501734,2024-11-30,C101356,East,Beauty,Shampoo Bar,3,11.38,0.1
ORD504712,2024-10-23,C100659,South,Sports & Outdoors,Camping Lantern,2,45.61,0.0
ORD504204,2024-08-23,C100288,East,Sports & Outdoors,Trekking Poles,1,67.13,0.0
ORD502511,2024-06-29,C100182,East,Electronics,USB-C Charger,1,23.52,0.0
ORD504507,2024-11-03,C101785,Central,Sports & Outdoors,Camping Lantern,4,48.27,0.15
ORD502351,2024-11-18,C100931,South,Apparel,Running Socks,3,15.33,0.15
ORD501775,2024-12-15,C101932,West,Sports & Outdoors,Camping Lantern,1,41.43,0.1
ORD501534,2024-08-23,C102077,North,Home & Kitchen,Ceramic Mug Set,3,35.25,0.1
ORD500838,2024-11-26,C102480,East,  Electronics ,Bluetooth Speaker,3,53.93,0.15
ORD500864,2024-08-14,C102106,West,Electronics,Laptop Stand,3,39.23,0.0
ORD503664,2024-06-09,C102311,North,Electronics,Smart Watch,2,168.34,0.2
ORD505101,2024-04-06,C102077,North,Sports & Outdoors,Resistance Bands,1,30.6,0.0
ORD501903,2024-03-29,C100521,South,Apparel,Running Socks,3,13.72,0.0
ORD500298,2024-02-19,C100524,North,Apparel,Baseball Cap,2,23.09,0.0
ORD500371,2024-10-07,C100201,Central,Beauty,Face Serum,4,41.14,0.0
ORD501899,2024-11-15,C101600,Central,Apparel,Denim Jacket,2,91.35,0.0
ORD501293,2024-03-09,C100883,East,Home & Kitchen,Cast Iron Pan,3,51.37,0.0
ORD500266,2024-05-24,C101305,Central,Apparel,Hoodie,4,,0.0
ORD503863,2024-09-14,C100446,Central,Apparel,Denim Jacket,1,86.97,0.0
ORD501784,2024-08-04,C101326,South,Apparel,Hoodie,1,44.49,0.0
ORD501029,2024-12-29,C100427,Central,Electronics,Laptop Stand,2,38.88,0.0
ORD500519,2024-12-01,C100348,East,Electronics,Bluetooth Speaker,2,61.7,0.15
ORD503698,2024-10-21,C102155,Central,Apparel,Baseball Cap,1,26.58,0.1
ORD502446,2024-07-02,C101277,North,Beauty,Hand Cream,2,17.94,0.0
ORD504701,2024-01-05,C100469,East,Beauty,Lip Balm Trio,2,15.89,0.0
ORD501914,2024-12-14,C101976,East,Apparel,Running Socks,3,13.87,0.0
ORD503120,2024-03-19,C101306,East,Home & Kitchen,LED Desk Lamp,1,39.25,0.0
ORD504043,2024-12-15,C100175,North,Beauty,Shampoo Bar,1,12.32,0.2
ORD501609,2024-05-27,C100103,Central,Apparel,Denim Jacket,2,92.7,0.0
ORD503361,2024-01-24,C101694,West,Apparel,Hoodie,1,46.09,0.0
ORD503468,2024-06-08,C101475,East,Beauty,Face Serum,2,46.87,0.0
ORD500395,2024-11-04,C101231,East,Home & Kitchen,Chef's Knife,1,77.53,0.15
ORD500094,2024-06-02,C102046,East,Apparel,Hoodie,2,48.79,0.0
ORD504290,2024-03-09,C102385,West,Beauty,Lip Balm Trio,1,17.36,0.0
ORD504047,2024-08-25,C102511,South,Electronics,Laptop Stand,1,44.57,0.0
